user_id,loyalty_tier,hotel_id,checkin_date,checkout_date,length_of_stay,price_paid,trip_purpose,party_type,rating
U0408,Gold,H011,10/17/23,10/18/23,1,414,Family,Couple,2.5
U0408,Gold,H071,8/9/23,8/12/23,3,1242,Business,Solo,3
U0408,Gold,H012,5/31/25,6/5/25,5,1840,Business,Group,3
U0408,Gold,H003,8/17/24,8/22/24,5,1200,Leisure,Solo,3
U0408,Gold,H074,3/6/25,3/8/25,2,592,Family,Couple,3
U0408,Gold,H089,2/12/25,2/14/25,2,130,Business,Solo,1.5
U0408,Gold,H073,11/1/24,11/5/24,4,928,Business,Solo,3
U0409,Silver,H044,7/17/24,7/20/24,3,903,Leisure,Solo,2.5
U0409,Silver,H007,12/12/25,12/17/25,5,345,Family,Family,2.5
U0409,Silver,H047,9/3/25,9/6/25,3,333,Family,Family,2
U0409,Silver,H052,12/20/24,12/23/24,3,1968,Business,Group,3.5
U0409,Silver,H092,7/11/24,7/21/24,10,4220,Family,Family,2.5
U0409,Silver,H002,1/6/24,1/9/24,3,1077,Leisure,Group,3.5
U0410,Gold,H032,11/18/23,11/19/23,1,477,Leisure,Couple,4.5
U0410,Gold,H033,9/1/24,9/3/24,2,690,Leisure,Family,3
U0410,Gold,H072,4/10/24,4/14/24,4,1896,Leisure,Solo,4.5
U0410,Gold,H053,1/30/25,2/3/25,4,1308,Family,Family,3
U0410,Gold,H035,10/13/25,10/15/25,2,364,Leisure,Couple,2.5
U0410,Gold,H061,10/30/24,11/2/24,3,1074,Family,Family,3.5
U0410,Gold,H071,11/12/23,11/14/23,2,834,Family,Family,3
U0410,Gold,H001,11/23/25,11/28/25,5,2250,Family,Family,3.5
U0410,Gold,H005,5/29/25,6/2/25,4,468,Leisure,Family,2.5
U0410,Gold,H006,5/5/24,5/8/24,3,312,Leisure,Couple,3
U0410,Gold,H021,9/28/23,10/1/23,3,1479,Family,Family,3
U0410,Gold,H041,8/27/23,9/3/23,7,3122,Family,Family,3
U0410,Gold,H076,7/10/23,7/12/23,2,212,Leisure,Couple,2
U0410,Gold,H047,10/15/25,10/18/25,3,465,Family,Family,2.5
U0410,Gold,H099,10/4/24,10/5/24,1,113,Leisure,Group,1.5
U0411,Silver,H042,5/17/25,5/19/25,2,924,Business,Solo,3.5
U0411,Silver,H017,6/21/24,7/5/24,14,2450,Family,Family,2
U0411,Silver,H022,3/31/24,4/1/24,1,351,Leisure,Couple,2.5
U0411,Silver,H062,10/18/23,10/22/23,4,2024,Family,Couple,3
U0411,Silver,H011,12/14/23,12/17/23,3,1374,Leisure,Couple,2.5
U0411,Silver,H015,12/8/23,12/11/23,3,627,Leisure,Solo,2.5
U0411,Silver,H051,1/20/24,1/25/24,5,1790,Leisure,Solo,3.5
U0411,Silver,H002,2/13/24,2/15/24,2,750,Leisure,Group,4
U0411,Silver,H012,3/16/24,3/23/24,7,3073,Business,Group,3.5
U0411,Silver,H083,4/13/24,4/18/24,5,1235,Leisure,Group,3.5
U0411,Silver,H082,9/25/25,9/28/25,3,1527,Leisure,Solo,3.5
U0411,Silver,H032,2/2/24,2/16/24,14,5810,Leisure,Group,4.5
U0411,Silver,H093,7/18/25,7/25/25,7,1379,Leisure,Couple,3.5
U0412,Platinum,H044,1/5/24,1/6/24,1,297,Business,Solo,2.5
U0412,Platinum,H029,8/1/24,8/8/24,7,413,Business,Group,3
U0412,Platinum,H001,2/12/25,2/14/25,2,1120,Leisure,Family,2
U0412,Platinum,H073,11/5/23,11/7/23,2,390,Leisure,Solo,2.5
U0412,Platinum,H024,2/6/25,2/8/25,2,492,Business,Group,3.5
U0412,Platinum,H031,5/7/25,5/10/25,3,1779,Business,Solo,3.5
U0412,Platinum,H082,1/15/25,1/29/25,14,6160,Business,Group,2
U0412,Platinum,H003,10/3/25,10/7/25,4,1268,Business,Solo,3
U0412,Platinum,H092,7/13/23,7/15/23,2,884,Business,Group,2
U0412,Platinum,H093,7/25/23,7/28/23,3,546,Business,Solo,2
U0412,Platinum,H042,8/28/24,8/30/24,2,902,Business,Solo,3
U0412,Platinum,H009,5/8/24,5/12/24,4,432,Family,Family,2
U0412,Platinum,H063,9/11/23,9/16/23,5,1030,Leisure,Family,3
U0412,Platinum,H087,9/6/23,9/8/23,2,400,Leisure,Group,2.5
U0412,Platinum,H065,1/8/24,1/13/24,5,675,Leisure,Group,1.5
U0412,Platinum,H096,7/6/23,7/10/23,4,544,Leisure,Group,2.5
U0412,Platinum,H021,1/16/25,1/18/25,2,934,Leisure,Couple,3.5
U0412,Platinum,H077,10/6/24,10/16/24,10,700,Leisure,Couple,2
U0413,Diamond,H012,12/28/25,12/29/25,1,519,Business,Group,4.5
U0413,Diamond,H072,1/5/24,1/8/24,3,1515,Business,Solo,4
U0413,Diamond,H021,9/20/24,9/22/24,2,842,Business,Solo,4
U0413,Diamond,H022,10/29/24,11/5/24,7,2562,Business,Solo,4.5
U0413,Diamond,H031,1/13/25,1/18/25,5,2345,Business,Solo,3.5
U0413,Diamond,H035,6/3/25,6/5/25,2,206,Business,Solo,2.5
U0413,Diamond,H003,12/22/24,12/26/24,4,1032,Business,Solo,3.5
U0413,Diamond,H034,3/8/25,3/15/25,7,1316,Family,Family,3
U0413,Diamond,H061,1/11/24,1/12/24,1,398,Business,Solo,4
U0413,Diamond,H041,12/19/25,12/21/25,2,862,Leisure,Solo,4.5
U0413,Diamond,H032,10/17/24,10/19/24,2,886,Business,Solo,5
U0413,Diamond,H051,11/19/25,11/23/25,4,1472,Family,Family,4
U0413,Diamond,H081,7/30/24,8/3/24,4,1980,Leisure,Group,4.5
U0414,Gold,H024,4/26/24,5/1/24,5,1075,Leisure,Group,2.5
U0414,Gold,H084,8/5/25,8/8/25,3,735,Business,Solo,3
U0414,Gold,H074,4/3/25,4/17/25,14,3514,Family,Family,2.5
U0414,Gold,H082,10/5/25,10/7/25,2,846,Leisure,Solo,3.5
U0414,Gold,H012,2/13/25,2/15/25,2,752,Family,Family,4
U0414,Gold,H029,12/7/24,12/10/24,3,240,Business,Solo,3
U0414,Gold,H040,12/10/25,12/17/25,7,672,Family,Family,2
U0414,Gold,H086,4/14/24,4/15/24,1,119,Leisure,Solo,2
U0414,Gold,H063,8/23/23,8/30/23,7,1687,Family,Family,3.5
U0414,Gold,H005,12/5/25,12/7/25,2,202,Leisure,Solo,2.5
U0414,Gold,H036,8/22/23,8/26/23,4,744,Business,Group,2.5
U0414,Gold,H043,11/12/25,11/15/25,3,894,Business,Group,4
U0414,Gold,H071,8/25/24,8/27/24,2,806,Leisure,Solo,3.5
U0415,Gold,H075,12/29/23,1/2/24,4,544,Business,Group,2
U0415,Gold,H013,7/23/24,7/28/24,5,1510,Leisure,Couple,1
U0415,Gold,H064,7/19/24,7/23/24,4,1048,Business,Solo,1
U0415,Gold,H099,12/2/23,12/12/23,10,1380,Leisure,Solo,1.5
U0415,Gold,H014,3/24/24,3/27/24,3,801,Family,Family,1.5
U0415,Gold,H046,5/16/25,5/18/25,2,186,Leisure,Family,2.5
U0415,Gold,H063,5/29/24,6/3/24,5,1560,Leisure,Group,1.5
U0415,Gold,H003,11/11/24,11/18/24,7,1659,Leisure,Couple,2
U0415,Gold,H049,1/15/25,1/19/25,4,268,Leisure,Couple,1
U0415,Gold,H008,9/8/24,9/9/24,1,53,Leisure,Group,1
U0415,Gold,H024,3/18/25,3/21/25,3,888,Leisure,Group,2.5
U0415,Gold,H072,8/4/25,8/11/25,7,3283,Business,Solo,2.5
U0416,Classic,H068,10/13/24,10/16/24,3,183,Leisure,Solo,1
U0416,Classic,H040,3/31/24,4/14/24,14,1540,Family,Family,1.5
U0416,Classic,H003,10/20/24,10/21/24,1,309,Leisure,Solo,2
U0416,Classic,H041,7/7/23,7/12/23,5,2140,Business,Group,1.5
U0416,Classic,H054,10/10/24,10/12/24,2,488,Leisure,Solo,1.5
U0416,Classic,H014,8/17/25,8/24/25,7,1428,Leisure,Couple,1
U0416,Classic,H018,3/28/25,3/30/25,2,168,Family,Couple,1
U0416,Classic,H045,7/28/23,7/30/23,2,214,Business,Solo,1
U0416,Classic,H033,7/14/25,7/16/25,2,564,Business,Group,1
U0416,Classic,H043,6/30/24,7/7/24,7,2002,Family,Family,1
U0417,Silver,H042,7/7/23,7/9/23,2,1048,Leisure,Couple,1.5
U0417,Silver,H001,8/3/23,8/8/23,5,2270,Family,Family,1.5
U0417,Silver,H045,10/25/23,11/4/23,10,1740,Leisure,Group,1.5
U0417,Silver,H052,2/5/24,2/15/24,10,6350,Family,Family,2
U0418,Silver,H082,7/22/23,7/25/23,3,1305,Family,Couple,2
U0418,Silver,H024,6/20/25,6/27/25,7,1932,Family,Family,2
U0418,Silver,H053,12/25/25,12/27/25,2,362,Family,Family,2
U0418,Silver,H074,4/18/25,4/20/25,2,604,Family,Family,3
U0418,Silver,H045,11/4/24,11/5/24,1,84,Family,Family,2
U0419,Classic,H006,9/12/24,9/14/24,2,230,Leisure,Couple,1
U0419,Classic,H055,11/28/23,12/8/23,10,1320,Leisure,Couple,1
U0419,Classic,H064,4/29/25,5/9/25,10,2580,Leisure,Couple,2
U0420,Classic,H012,7/30/24,8/3/24,4,2152,Family,Family,4
U0420,Classic,H035,9/3/23,9/5/23,2,330,Family,Family,2.5
U0420,Classic,H021,9/20/23,9/21/23,1,450,Family,Family,3
U0420,Classic,H063,8/17/23,8/22/23,5,1220,Leisure,Family,3.5
U0420,Classic,H005,3/15/25,3/16/25,1,106,Leisure,Family,2
U0421,Gold,H036,3/27/25,4/3/25,7,896,Leisure,Couple,2
U0421,Gold,H055,2/1/24,2/4/24,3,429,Leisure,Couple,2.5
U0421,Gold,H045,10/13/24,10/18/24,5,635,Family,Family,2.5
U0421,Gold,H013,12/29/24,1/1/25,3,705,Leisure,Family,3
U0421,Gold,H002,2/14/25,2/15/25,1,368,Business,Solo,3
U0421,Gold,H063,6/8/23,6/12/23,4,1204,Leisure,Solo,3
U0421,Gold,H011,9/11/25,9/21/25,10,4280,Leisure,Couple,3.5
U0421,Gold,H042,3/9/25,3/12/25,3,1722,Leisure,Solo,3.5
U0421,Gold,H071,7/11/23,7/18/23,7,3185,Family,Family,3.5
U0421,Gold,H072,3/25/25,3/29/25,4,1708,Family,Family,3.5
U0421,Gold,H083,6/9/23,6/16/23,7,1694,Leisure,Couple,2
U0421,Gold,H017,7/18/25,7/21/25,3,573,Leisure,Group,2
U0421,Gold,H096,12/15/24,12/20/24,5,530,Leisure,Couple,2.5
U0422,Platinum,H085,8/3/24,8/7/24,4,628,Business,Solo,3
U0422,Platinum,H081,5/23/24,6/6/24,14,8526,Family,Family,3.5
U0422,Platinum,H002,1/15/25,1/18/25,3,1092,Leisure,Family,3.5
U0422,Platinum,H086,7/19/24,7/20/24,1,84,Family,Family,2.5
U0422,Platinum,H041,10/18/23,10/23/23,5,2140,Family,Family,2.5
U0422,Platinum,H051,8/20/24,8/30/24,10,3120,Leisure,Couple,3.5
U0422,Platinum,H021,9/27/25,10/4/25,7,3171,Family,Couple,3
U0422,Platinum,H084,6/16/25,6/18/25,2,488,Family,Couple,4
U0422,Platinum,H082,5/25/24,6/1/24,7,3479,Family,Family,4
U0422,Platinum,H092,8/8/25,8/11/25,3,2031,Leisure,Family,3
U0422,Platinum,H044,7/28/25,7/31/25,3,711,Family,Family,2.5
U0422,Platinum,H039,3/15/24,3/18/24,3,258,Family,Family,2.5
U0422,Platinum,H062,4/8/24,4/15/24,7,3017,Business,Solo,3.5
U0422,Platinum,H034,4/5/24,4/7/24,2,360,Leisure,Family,2.5
U0422,Platinum,H003,10/3/25,10/7/25,4,1000,Leisure,Family,4
U0423,Classic,H078,10/28/24,11/1/24,4,452,Family,Family,1.5
U0423,Classic,H028,2/17/25,2/21/25,4,380,Family,Family,1
U0423,Classic,H012,11/20/25,11/27/25,7,3535,Business,Group,1.5
U0423,Classic,H013,4/21/24,4/22/24,1,167,Leisure,Solo,1
U0423,Classic,H022,10/31/24,11/2/24,2,816,Leisure,Solo,1
U0423,Classic,H067,9/25/25,9/28/25,3,363,Family,Family,1.5
U0424,Diamond,H071,12/27/24,1/6/25,10,4080,Leisure,Solo,3.5
U0424,Diamond,H033,8/29/24,9/2/24,4,1276,Family,Family,4
U0424,Diamond,H057,1/26/25,1/30/25,4,340,Family,Family,3
U0424,Diamond,H031,1/1/25,1/3/25,2,1228,Leisure,Couple,3
U0424,Diamond,H012,12/11/23,12/25/23,14,5824,Leisure,Couple,4
U0424,Diamond,H087,10/13/24,10/15/24,2,380,Leisure,Couple,2.5
U0424,Diamond,H014,7/21/25,7/25/25,4,820,Family,Family,3
U0424,Diamond,H091,3/16/25,3/18/25,2,822,Leisure,Couple,3.5
U0424,Diamond,H092,11/7/24,11/9/24,2,1090,Family,Couple,3.5
U0424,Diamond,H041,3/20/25,3/23/25,3,1344,Family,Family,4
U0424,Diamond,H072,12/28/25,1/1/26,4,2100,Family,Family,3.5
U0424,Diamond,H062,1/23/24,1/26/24,3,1644,Leisure,Couple,3.5
U0424,Diamond,H093,6/24/23,6/26/23,2,428,Leisure,Solo,3
U0424,Diamond,H051,4/24/24,4/29/24,5,1645,Leisure,Group,3.5
U0424,Diamond,H036,2/24/24,3/2/24,7,868,Leisure,Group,2
U0424,Diamond,H083,6/17/23,6/24/23,7,1624,Business,Solo,2
U0424,Diamond,H001,8/8/25,8/10/25,2,962,Leisure,Couple,4
U0424,Diamond,H097,9/18/24,9/21/24,3,402,Leisure,Couple,2
U0424,Diamond,H042,2/8/24,2/11/24,3,1554,Leisure,Family,4.5
U0424,Diamond,H053,11/29/25,12/1/25,2,672,Leisure,Group,3
U0424,Diamond,H025,8/3/25,8/6/25,3,366,Family,Family,3
U0425,Classic,H083,12/15/25,12/22/25,7,1995,Leisure,Solo,1.5
U0425,Classic,H070,5/31/25,6/10/25,10,1020,Leisure,Solo,2
U0425,Classic,H059,9/25/24,10/9/24,14,1414,Business,Solo,1.5
U0425,Classic,H067,3/27/25,3/31/25,4,564,Leisure,Couple,1
U0425,Classic,H009,7/27/25,8/6/25,10,1090,Leisure,Solo,2
U0425,Classic,H041,8/21/23,8/24/23,3,1359,Business,Solo,2
U0426,Platinum,H071,12/26/25,12/27/25,1,427,Business,Solo,4
U0426,Platinum,H062,10/2/23,10/5/23,3,1554,Family,Family,4
U0426,Platinum,H003,1/1/25,1/2/25,1,235,Business,Solo,4
U0426,Platinum,H057,8/25/24,9/1/24,7,770,Leisure,Solo,2.5
U0426,Platinum,H024,6/24/23,6/27/23,3,759,Business,Group,3.5
U0426,Platinum,H013,10/29/23,11/2/23,4,1296,Business,Group,3
U0426,Platinum,H032,7/30/24,8/2/24,3,1260,Business,Solo,5
U0426,Platinum,H016,5/30/25,6/3/25,4,460,Business,Group,2
U0426,Platinum,H081,4/6/24,4/11/24,5,3095,Business,Solo,4.5
U0426,Platinum,H094,9/14/24,9/17/24,3,612,Business,Solo,3
U0426,Platinum,H047,9/7/23,9/9/23,2,248,Family,Family,3
U0426,Platinum,H004,6/27/25,6/30/25,3,567,Business,Group,3.5
U0426,Platinum,H041,4/5/24,4/9/24,4,1784,Business,Solo,3.5
U0426,Platinum,H034,12/2/23,12/5/23,3,1041,Business,Solo,3.5
U0426,Platinum,H021,4/8/25,4/11/25,3,1593,Leisure,Solo,4.5
U0426,Platinum,H002,1/27/25,1/31/25,4,1348,Business,Solo,4.5
U0426,Platinum,H012,4/27/25,5/2/25,5,2650,Business,Solo,4
U0427,Silver,H002,10/8/23,10/12/23,4,1372,Family,Family,4
U0427,Silver,H062,5/2/25,5/5/25,3,1698,Family,Couple,3
U0427,Silver,H042,6/14/24,6/16/24,2,1082,Leisure,Couple,3.5
U0427,Silver,H092,12/11/23,12/13/23,2,1074,Family,Family,4
U0427,Silver,H056,10/19/25,10/21/25,2,166,Leisure,Solo,2
U0427,Silver,H097,7/5/24,7/8/24,3,534,Leisure,Couple,3
U0427,Silver,H006,6/17/25,7/1/25,14,1498,Family,Family,3
U0427,Silver,H023,2/3/24,2/6/24,3,804,Leisure,Solo,2.5
U0427,Silver,H031,12/26/23,12/28/23,2,1074,Leisure,Solo,4
U0427,Silver,H032,9/25/25,9/26/25,1,478,Leisure,Family,3.5
U0427,Silver,H084,7/21/23,7/31/23,10,1880,Family,Family,4
U0427,Silver,H052,9/17/24,9/19/24,2,1152,Leisure,Couple,4
U0427,Silver,H008,9/1/23,9/5/23,4,336,Family,Couple,1.5
U0427,Silver,H003,11/23/24,11/27/24,4,1044,Leisure,Family,2.5
U0427,Silver,H013,2/27/24,3/5/24,7,2268,Business,Solo,3.5
U0427,Silver,H082,9/23/24,9/28/24,5,2000,Leisure,Group,4
U0427,Silver,H061,11/4/23,11/7/23,3,1401,Leisure,Couple,2.5
U0427,Silver,H005,7/29/24,8/1/24,3,468,Leisure,Couple,2.5
U0428,Diamond,H021,6/24/25,6/27/25,3,1434,Business,Solo,4
U0428,Diamond,H069,4/6/24,4/13/24,7,553,Business,Solo,2
U0428,Diamond,H024,3/13/25,3/16/25,3,663,Business,Solo,4
U0428,Diamond,H071,7/3/25,7/5/25,2,946,Business,Solo,4
U0428,Diamond,H032,7/28/24,7/31/24,3,1266,Business,Solo,4.5
U0428,Diamond,H043,12/31/24,1/5/25,5,1380,Business,Group,4.5
U0428,Diamond,H092,6/19/24,6/22/24,3,1104,Business,Group,3.5
U0428,Diamond,H012,1/23/24,1/24/24,1,536,Leisure,Solo,3.5
U0428,Diamond,H091,10/4/24,10/6/24,2,836,Leisure,Solo,4.5
U0428,Diamond,H051,8/18/25,8/22/25,4,1320,Business,Group,3.5
U0428,Diamond,H096,11/8/23,11/11/23,3,375,Leisure,Group,2
U0428,Diamond,H061,12/3/24,12/5/24,2,872,Family,Family,4
U0428,Diamond,H081,8/6/24,8/9/24,3,1728,Family,Family,4
U0428,Diamond,H042,9/27/25,9/28/25,1,576,Business,Solo,5
U0428,Diamond,H062,8/17/23,8/21/23,4,1880,Business,Solo,3.5
U0428,Diamond,H053,1/22/25,1/25/25,3,870,Business,Group,3
U0428,Diamond,H033,1/18/25,1/21/25,3,849,Business,Solo,3.5
U0428,Diamond,H080,5/23/24,5/27/24,4,372,Business,Solo,1.5
U0428,Diamond,H014,9/8/24,9/15/24,7,1582,Leisure,Solo,4.5
U0428,Diamond,H072,1/26/24,1/29/24,3,1305,Family,Couple,4.5
U0428,Diamond,H057,11/26/23,11/30/23,4,388,Business,Group,3.5
U0428,Diamond,H022,9/27/25,10/7/25,10,4050,Business,Group,5
U0428,Diamond,H056,7/20/25,7/24/25,4,368,Business,Solo,2
U0429,Silver,H031,9/12/24,9/14/24,2,1262,Leisure,Couple,3
U0429,Silver,H062,12/2/25,12/6/25,4,2148,Family,Couple,3
U0429,Silver,H044,7/6/24,7/9/24,3,714,Family,Couple,2.5
U0429,Silver,H072,8/9/25,8/12/25,3,1554,Family,Family,4
U0429,Silver,H066,3/26/24,3/28/24,2,174,Leisure,Family,1
U0429,Silver,H022,7/23/24,7/26/24,3,1020,Leisure,Couple,3.5
U0429,Silver,H074,11/27/24,11/30/24,3,807,Leisure,Family,2
U0429,Silver,H082,2/9/24,2/12/24,3,1614,Business,Solo,4
U0429,Silver,H055,6/10/24,6/13/24,3,354,Leisure,Family,2
U0429,Silver,H092,1/27/25,2/6/25,10,5990,Business,Solo,3.5
U0430,Gold,H011,3/11/24,3/25/24,14,8190,Business,Solo,4
U0430,Gold,H091,8/22/25,8/24/25,2,816,Leisure,Couple,3.5
U0430,Gold,H082,4/4/25,4/7/25,3,1443,Leisure,Solo,3
U0430,Gold,H093,3/19/24,3/26/24,7,1127,Leisure,Couple,2.5
U0430,Gold,H002,12/27/25,12/30/25,3,1158,Business,Solo,4
U0430,Gold,H076,11/14/24,11/18/24,4,676,Leisure,Family,1.5
U0430,Gold,H087,1/30/25,2/2/25,3,492,Leisure,Couple,2.5
U0430,Gold,H048,12/3/23,12/6/23,3,267,Leisure,Solo,1.5
U0431,Classic,H022,5/17/24,5/19/24,2,772,Business,Group,5
U0431,Classic,H063,11/18/23,11/22/23,4,1296,Business,Solo,3.5
U0431,Classic,H012,12/21/24,12/26/24,5,2715,Business,Solo,4
U0432,Silver,H007,10/19/25,10/22/25,3,216,Leisure,Couple,3
U0432,Silver,H094,11/3/24,11/17/24,14,3626,Leisure,Group,2.5
U0432,Silver,H082,11/5/23,11/7/23,2,954,Leisure,Couple,2.5
U0432,Silver,H011,7/13/25,7/14/25,1,549,Leisure,Solo,2.5
U0432,Silver,H085,1/12/25,1/15/25,3,258,Leisure,Group,3
U0432,Silver,H065,4/11/24,4/13/24,2,210,Leisure,Group,2
U0433,Diamond,H021,8/8/23,8/10/23,2,1032,Business,Solo,4.5
U0433,Diamond,H067,3/9/25,3/12/25,3,300,Family,Family,2.5
U0433,Diamond,H071,6/16/24,6/18/24,2,942,Business,Solo,4
U0433,Diamond,H042,7/5/23,7/7/23,2,796,Leisure,Solo,3.5
U0433,Diamond,H092,11/16/24,11/21/24,5,3025,Leisure,Solo,3
U0433,Diamond,H015,12/13/25,12/14/25,1,211,Business,Group,3
U0433,Diamond,H087,7/22/25,7/27/25,5,805,Family,Family,3
U0433,Diamond,H032,1/18/24,1/22/24,4,1824,Business,Solo,5
U0433,Diamond,H074,9/24/23,9/27/23,3,1074,Leisure,Family,2.5
U0433,Diamond,H012,10/20/24,10/22/24,2,862,Business,Group,4.5
U0433,Diamond,H011,6/11/23,6/15/23,4,2112,Business,Solo,4
U0433,Diamond,H091,4/21/25,4/24/25,3,1203,Business,Solo,4
U0433,Diamond,H005,7/17/24,7/24/24,7,889,Leisure,Solo,3.5
U0433,Diamond,H001,1/13/25,1/17/25,4,2148,Business,Group,4
U0433,Diamond,H008,4/27/24,5/7/24,10,470,Business,Group,2
U0433,Diamond,H082,9/4/24,9/9/24,5,2660,Business,Solo,4.5
U0433,Diamond,H036,12/20/25,12/22/25,2,332,Family,Family,3.5
U0433,Diamond,H051,4/4/25,4/9/25,5,1565,Business,Solo,4
U0433,Diamond,H024,10/19/25,10/21/25,2,454,Business,Solo,3
U0433,Diamond,H007,6/19/24,6/21/24,2,166,Business,Group,3
U0433,Diamond,H043,9/11/23,9/13/23,2,486,Business,Solo,4
U0433,Diamond,H061,9/5/25,9/8/25,3,1182,Business,Solo,5
U0433,Diamond,H084,10/31/23,11/4/23,4,804,Business,Group,4
U0433,Diamond,H064,2/16/24,2/18/24,2,316,Business,Group,4.5
U0433,Diamond,H063,10/6/25,10/10/25,4,1108,Business,Group,3.5
U0434,Classic,H016,6/4/25,6/6/25,2,186,Business,Solo,1.5
U0434,Classic,H035,11/25/24,12/5/24,10,1250,Business,Group,1.5
U0434,Classic,H033,11/29/23,12/4/23,5,1355,Business,Group,3
U0434,Classic,H026,10/19/25,10/22/25,3,405,Business,Group,2
U0435,Classic,H014,3/11/25,3/15/25,4,804,Business,Group,2.5
U0435,Classic,H028,5/24/25,6/3/25,10,500,Leisure,Solo,1
U0435,Classic,H097,3/8/24,3/10/24,2,352,Leisure,Couple,2
U0435,Classic,H096,4/18/24,4/20/24,2,212,Leisure,Solo,1
U0435,Classic,H082,2/5/24,2/7/24,2,1064,Leisure,Family,2
U0435,Classic,H023,2/8/24,2/12/24,4,1044,Family,Family,1
U0435,Classic,H043,11/16/25,11/20/25,4,1056,Family,Family,2
U0435,Classic,H039,5/25/25,5/30/25,5,365,Leisure,Solo,2.5
U0436,Silver,H041,1/27/25,2/6/25,10,4520,Business,Group,3.5
U0436,Silver,H031,2/18/24,2/19/24,1,574,Business,Group,4.5
U0436,Silver,H094,1/8/25,1/18/25,10,2500,Leisure,Solo,4
U0436,Silver,H082,9/8/25,9/15/25,7,3164,Leisure,Solo,5
U0437,Silver,H081,8/6/24,8/10/24,4,2308,Family,Couple,2
U0437,Silver,H001,9/8/23,9/10/23,2,1010,Family,Family,2
U0437,Silver,H042,12/26/25,12/28/25,2,1126,Leisure,Family,3.5
U0437,Silver,H073,11/20/23,11/23/23,3,558,Family,Family,2.5
U0437,Silver,H017,5/7/24,5/11/24,4,492,Family,Family,2
U0437,Silver,H015,7/15/25,7/19/25,4,776,Family,Couple,2
U0437,Silver,H031,6/7/23,6/10/23,3,1800,Family,Family,3.5
U0438,Platinum,H031,6/27/24,6/30/24,3,1560,Leisure,Couple,3
U0438,Platinum,H091,10/31/24,11/7/24,7,2842,Business,Group,3
U0438,Platinum,H064,3/24/25,3/27/25,3,624,Family,Couple,2.5
U0438,Platinum,H097,11/2/25,11/5/25,3,507,Family,Family,2.5
U0438,Platinum,H001,3/23/25,3/30/25,7,3094,Leisure,Solo,3.5
U0438,Platinum,H094,7/11/25,7/16/25,5,1245,Leisure,Couple,3.5
U0438,Platinum,H007,11/1/24,11/5/24,4,316,Leisure,Family,2.5
U0438,Platinum,H003,3/26/25,3/31/25,5,1230,Leisure,Couple,3.5
U0438,Platinum,H072,6/21/24,6/25/24,4,1844,Leisure,Couple,3.5
U0438,Platinum,H032,7/22/25,7/27/25,5,2325,Leisure,Couple,4
U0438,Platinum,H051,9/10/24,9/14/24,4,1208,Business,Solo,3.5
U0438,Platinum,H033,10/19/24,10/21/24,2,452,Leisure,Couple,2
U0438,Platinum,H042,8/23/23,8/28/23,5,2090,Leisure,Couple,4
U0438,Platinum,H023,6/16/24,6/17/24,1,205,Leisure,Couple,2.5
U0438,Platinum,H011,8/22/24,8/26/24,4,2436,Leisure,Family,4
U0438,Platinum,H063,9/19/24,9/24/24,5,1465,Leisure,Family,2.5
U0438,Platinum,H093,11/13/24,11/16/24,3,678,Leisure,Family,4
U0439,Silver,H022,8/18/24,8/19/24,1,417,Leisure,Solo,3
U0439,Silver,H003,4/16/24,4/18/24,2,468,Business,Solo,2.5
U0439,Silver,H061,4/24/25,4/28/25,4,1792,Leisure,Couple,4
U0439,Silver,H040,8/8/25,8/9/25,1,108,Leisure,Group,2
U0439,Silver,H096,4/18/25,4/20/25,2,236,Business,Group,2
U0439,Silver,H074,8/30/25,9/2/25,3,801,Family,Family,2.5
U0440,Diamond,H002,3/23/24,3/28/24,5,1705,Leisure,Family,3.5
U0440,Diamond,H012,12/24/25,12/29/25,5,2320,Leisure,Couple,3
U0440,Diamond,H062,2/5/25,2/19/25,14,7994,Business,Solo,2.5
U0440,Diamond,H044,2/1/24,2/4/24,3,924,Family,Family,2
U0440,Diamond,H072,1/15/24,1/20/24,5,2215,Family,Family,3.5
U0440,Diamond,H015,11/15/23,11/17/23,2,344,Leisure,Family,2.5
U0440,Diamond,H032,11/12/23,11/19/23,7,3213,Family,Family,3
U0440,Diamond,H084,5/21/25,5/26/25,5,1120,Leisure,Family,2.5
U0440,Diamond,H091,10/9/25,10/12/25,3,1239,Family,Family,3.5
U0440,Diamond,H081,9/11/25,9/12/25,1,471,Leisure,Couple,3.5
U0440,Diamond,H064,7/12/24,7/15/24,3,513,Family,Couple,3.5
U0440,Diamond,H069,2/19/24,2/20/24,1,118,Family,Family,2
U0440,Diamond,H092,6/5/23,6/8/23,3,1950,Leisure,Group,4
U0440,Diamond,H001,8/30/24,9/1/24,2,776,Leisure,Couple,3.5
U0440,Diamond,H052,7/13/25,7/18/25,5,2225,Leisure,Family,3.5
U0440,Diamond,H011,7/17/24,7/20/24,3,1614,Leisure,Couple,2.5
U0440,Diamond,H021,4/2/24,4/4/24,2,968,Business,Solo,3.5
U0440,Diamond,H082,2/28/24,3/3/24,4,1760,Family,Family,4
U0440,Diamond,H043,10/29/24,10/31/24,2,562,Family,Family,3
U0440,Diamond,H096,1/11/25,1/15/25,4,480,Leisure,Family,2
U0440,Diamond,H014,5/16/24,5/26/24,10,2210,Business,Solo,2.5
U0440,Diamond,H041,3/7/25,3/12/25,5,2265,Leisure,Family,3
